code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sh.600183,2018-03-28,2017-12-31,0.194248,0.103552,0.214698,1113341797.230000,0.738334,10617994698.700000,1455524644.00,1455524644.00
sh.600183,2018-04-26,2018-03-31,0.040618,0.092166,0.205042,260669865.240000,0.712575,,1459572041.00,1459572041.00
sh.600183,2018-08-15,2018-06-30,0.089261,0.097140,0.204461,564279087.350000,0.504430,5728928603.690000,2117046245.00,2117046245.00
sh.600183,2018-10-30,2018-09-30,0.132479,0.095588,0.203620,857800320.450000,0.509263,,2117490910.00,2117490910.00
sh.600183,2019-03-27,2018-12-31,0.161102,0.088887,0.221761,1064961688.490000,0.472478,11802745096.660000,2117490910.00,2117490910.00
sh.600183,2019-04-25,2019-03-31,0.038214,0.097378,0.243378,266356540.520000,0.472446,,2117493146.00,2117493146.00
sh.600183,2019-08-13,2019-06-30,0.094648,0.113308,0.258566,676787097.680000,0.517002,5894652626.500000,2177023302.00,2177023302.00
sh.600183,2019-10-30,2019-09-30,0.141610,0.118491,0.268140,1122118094.570000,0.541545,,2276191340.00,2276191340.00
sh.600183,2020-03-25,2019-12-31,0.190172,0.118071,0.266469,1563393933.920000,0.636487,13043935908.030000,2276191340.00,2276191340.00
sh.600183,2020-04-29,2020-03-31,0.037631,0.119309,0.287184,366498456.940000,0.676015,,2276191340.00,2276191340.00
sh.600183,2020-08-11,2020-06-30,0.092930,0.131024,0.286790,901282240.170000,0.720403,6786122536.330000,2284508266.00,2284508266.00
sh.600183,2020-10-24,2020-09-30,0.142200,0.131505,0.277325,1405785031.940000,0.746427,,2289960471.00,2289960471.00
sh.600183,2021-03-30,2020-12-31,0.179513,0.122568,0.267773,1800202825.790000,0.733585,14407270761.490000,2290820090.00,2290820090.00
sh.600183,2021-04-30,2021-03-31,0.051141,0.126872,0.279475,571599026.740000,0.822914,,2291355427.00,2291355427.00
sh.600183,2021-08-14,2021-06-30,0.132048,0.148764,0.287374,1462595444.040000,0.985594,9561325056.680000,2302474347.00,2302474347.00
sh.600183,2021-10-28,2021-09-30,0.208361,0.157275,0.278237,2418665081.880000,1.176257,,2309947277.00,2309947277.00
sh.600183,2022-03-29,2021-12-31,0.246215,0.144252,0.268182,2924600543.540000,1.224126,19697238339.790000,2311595684.00,2311595684.00
sh.600183,2022-04-30,2022-03-31,0.036112,0.106256,0.236465,506593492.930000,1.195722,,2314734200.00,2314734200.00
sh.600183,2022-08-13,2022-06-30,0.072048,0.105882,0.234252,992600083.310000,1.011906,9010987915.040000,2322662454.00,2322662454.00
sh.600183,2022-10-28,2022-09-30,0.091054,0.093205,0.220240,1274687008.790000,0.725076,,2326547469.00,2326547469.00
sh.600183,2023-03-29,2022-12-31,0.115121,0.090579,0.220336,1631733421.570000,0.657714,17706247715.500000,2327439904.00,2327439904.00
sh.600183,2023-04-29,2023-03-31,0.018098,0.064594,0.197408,242607125.920000,0.554359,,2338040957.00,2338040957.00
sh.600188,2013-04-26,2013-03-31,0.010681,0.039080,0.243853,420942166.000000,0.785116,,4918400000.00,359978200.00
sh.600188,2013-08-20,2013-06-30,-0.057418,-0.130764,0.214282,-3424445000.000000,-0.356731,25240691000.000000,4918400000.00,359978200.00
sh.600188,2013-10-26,2013-09-30,-0.013958,-0.037199,0.217081,-1542106000.000000,0.037730,,4918400000.00,2960000000.00
sh.600188,2014-03-24,2013-12-31,0.030396,0.005095,0.223330,299202000.000000,0.258460,56401826000.000000,4918400000.00,2960000000.00
sh.600188,2014-04-28,2014-03-31,0.006667,0.011753,0.171376,177499000.000000,0.214586,,4918400000.00,2960000000.00
sh.600188,2014-08-25,2014-06-30,0.020849,0.019028,0.171932,617066000.000000,0.915679,30933390000.000000,4918400000.00,2959980000.00
sh.600188,2014-10-27,2014-09-30,0.049183,0.034935,0.187316,1674529000.000000,0.775550,,4918400000.00,2959980000.00
sh.600188,2015-03-30,2014-12-31,0.058434,0.029073,0.191149,1858448000.000000,0.464413,60370764000.000000,4918400000.00,2959980000.00
sh.600188,2015-04-29,2015-03-31,0.005657,0.019861,0.280454,167629000.000000,0.454860,,4918400000.00,2959980000.00
sh.600188,2015-08-31,2015-06-30,0.015637,0.021671,0.195988,544887000.000000,0.422460,18143957000.000000,4918400000.00,2959980000.00
sh.600188,2015-10-27,2015-09-30,0.035722,0.031302,0.211645,1203705000.000000,0.350517,,4918400000.00,2959980000.00
sh.600188,2016-03-30,2015-12-31,0.021758,0.012045,0.145158,831210000.000000,0.174755,36515815000.000000,4918400000.00,2959829500.00
sh.600188,2016-04-29,2016-03-31,0.006088,0.024959,0.184846,293724000.000000,0.188924,,4918400000.00,2959829500.00
sh.600188,2016-08-29,2016-06-30,0.014719,0.023167,0.187412,570724000.000000,0.191542,12580713000.000000,4918400000.00,2959819500.00
sh.600188,2016-10-31,2016-09-30,0.024885,0.017811,0.118169,1153769000.000000,0.149953,,4912016000.00,2959819500.00
sh.600188,2017-04-01,2016-12-31,0.050460,0.022481,0.127844,2292656000.000000,0.420313,33272432000.000000,4912016000.00,2959819500.00
sh.600188,2017-04-29,2017-03-31,0.039871,0.050427,0.126405,2004260000.000000,0.725904,,4912016000.00,2959829500.00
sh.600188,2017-08-28,2017-06-30,0.068857,0.045238,0.122345,3647308000.000000,0.948960,80624244000.000000,4912016000.00,2959869500.00
sh.600188,2017-10-31,2017-09-30,0.099862,0.046515,0.133647,5545488000.000000,1.186879,,4912016000.00,2959869500.00
sh.600188,2018-03-24,2017-12-31,0.139655,0.051987,0.166238,7861863000.000000,1.378379,52672104000.000000,4912016000.00,2959869500.00
sh.600188,2018-04-28,2018-03-31,0.038388,0.084959,0.231930,2747026000.000000,1.470486,,4912016000.00,2959869500.00
sh.600188,2018-08-25,2018-06-30,0.077305,0.074274,0.208948,5667696000.000000,1.603074,76308193000.000000,4912016000.00,2959879500.00
sh.600188,2018-10-27,2018-09-30,0.096207,0.062950,0.198583,7503039000.000000,1.510469,,4912016000.00,2959879500.00
sh.600188,2019-03-30,2018-12-31,0.136442,0.065370,0.194895,10655936000.000000,1.610114,67447104000.000000,4912016000.00,2959879500.00
sh.600188,2019-04-27,2019-03-31,0.037088,0.062546,0.155836,3017437000.000000,1.626575,,4912016000.00,2959879500.00
sh.600188,2019-08-31,2019-06-30,0.085375,0.066431,0.138753,7040030000.000000,1.817681,105975591000.000000,4912016000.00,2959879500.00
sh.600188,2019-10-26,2019-09-30,0.109547,0.059685,0.137172,8989222000.000000,1.911352,,4912016000.00,2959879500.00
sh.600188,2020-04-23,2019-12-31,0.139485,0.055369,0.139106,11109660000.000000,1.764625,67804645000.000000,4912016000.00,2959879500.00
sh.600188,2020-04-29,2020-03-31,0.024336,0.040809,0.117888,1861070000.000000,1.605650,,4912016000.00,2959879500.00
sh.600188,2020-08-29,2020-06-30,0.071413,0.058216,0.097973,6381252000.000000,1.626930,109613418000.000000,4860000000.00,2959879500.00
sh.600188,2020-10-24,2020-09-30,0.091244,0.048212,0.102801,7431782000.000000,1.517418,,4860000000.00,2959879500.00
sh.600188,2021-03-27,2020-12-31,0.121312,0.031804,0.132195,6837681000.000000,1.465357,82325000000.000000,4860000000.00,2959957200.00
sh.600188,2021-04-30,2021-03-31,0.042622,0.072807,0.228048,2261107000.000000,1.568550,,4873041592.00,2972167192.00
sh.600188,2021-08-28,2021-06-30,0.110211,0.097616,0.228331,6382161000.000000,1.610932,65379960000.000000,4874184060.00,2974184060.00
sh.600188,2021-10-30,2021-09-30,0.199900,0.123657,0.274092,12988421000.000000,2.395128,,4874184060.00,2974184060.00
sh.600188,2022-03-31,2021-12-31,0.265876,0.122157,0.293800,18566775000.000000,3.335719,108616000000.000000,4874184060.00,2974184060.00
sh.600188,2022-04-30,2022-03-31,0.092595,0.197861,0.372660,8152113000.000000,4.179927,,4948703640.00,2986963640.00
sh.600188,2022-08-27,2022-06-30,0.239732,0.221530,0.393036,22216184000.000000,5.709423,100285198000.000000,4948703640.00,2986963640.00
sh.600188,2022-10-29,2022-09-30,0.340844,0.226260,0.406057,34243912000.000000,6.437059,,4948703640.00,2986963640.00
sh.600188,2023-03-25,2022-12-31,0.377772,0.196377,0.409401,39438346000.000000,6.218519,154603000000.000000,4948703640.00,2986963640.00
sh.600188,2023-04-29,2023-03-31,0.057914,0.156248,0.314866,6940739000.000000,6.011408,,4948703640.00,2986963640.00
sh.600196,2013-04-26,2013-03-31,0.025601,0.200574,0.444421,412497756.370000,0.705523,,2240462364.00,1899619364.00
sh.600196,2013-08-27,2013-06-30,0.075868,0.266594,0.442428,1202151345.890000,0.854864,4461043887.640000,2240462364.00,1904392364.00
sh.600196,2013-10-31,2013-09-30,0.098684,0.229207,0.440284,1620670760.670000,0.830084,,2240462364.00,1904392364.00
sh.600196,2014-03-25,2013-12-31,0.140325,0.240081,0.445464,2399948119.120000,0.904750,9897584450.310000,2240462364.00,1904392364.00
sh.600196,2014-04-30,2014-03-31,0.026738,0.181682,0.414910,482880534.930000,0.930749,,2244397364.00,1904392364.00
sh.600196,2014-08-27,2014-06-30,0.065146,0.205245,0.424647,1136758970.460000,0.854785,5508376746.330000,2311611364.00,1904392364.00
sh.600196,2014-10-29,2014-09-30,0.098080,0.207127,0.433641,1794017070.980000,1.146844,,2311611364.00,1904392364.00
sh.600196,2015-03-25,2014-12-31,0.132025,0.197067,0.441308,2369838937.260000,0.914025,11941096600.000000,2311611364.00,1904392364.00
sh.600196,2015-04-29,2015-03-31,0.031386,0.219758,0.493122,615388798.620000,0.966313,,2311380364.00,1904935792.00
sh.600196,2015-08-26,2015-06-30,0.076298,0.256039,0.505274,1516105476.230000,1.037821,5909676100.000000,2311380364.00,1905614684.00
sh.600196,2015-10-30,2015-09-30,0.110461,0.239918,0.506364,2176897216.150000,1.050998,,2311380364.00,1905614684.00
sh.600196,2016-03-30,2015-12-31,0.141156,0.227674,0.499705,2870660854.370000,1.063100,12567938000.000000,2314075364.00,1905614684.00
sh.600196,2016-04-29,2016-03-31,0.034385,0.236144,0.516387,761809861.160000,1.105396,,2314075364.00,1906158118.00
sh.600196,2016-08-24,2016-06-30,0.080715,0.252069,0.534592,1748625488.580000,1.148137,6922959100.000000,2314075364.00,1906837004.00
sh.600196,2016-10-29,2016-09-30,0.115182,0.238091,0.537967,2532806876.710000,1.186657,,2314075364.00,1906837004.00
sh.600196,2017-03-29,2016-12-31,0.139000,0.220205,0.540745,3221341795.700000,1.162072,14601013600.000000,2414512045.00,1907713979.00
sh.600196,2017-04-28,2017-03-31,0.032793,0.215430,0.553378,835964419.830000,1.204963,,2414474545.00,1908973339.00
sh.600196,2017-08-30,2017-06-30,0.072104,0.230649,0.572383,1926618982.200000,1.200190,8278795355.670000,2495131045.00,1908973339.00
sh.600196,2017-10-31,2017-09-30,0.101389,0.212761,0.583937,2757342058.980000,1.221665,,2495131045.00,1908973339.00
sh.600196,2018-03-27,2017-12-31,0.131511,0.193447,0.589450,3585258943.650000,1.252239,18533555418.420000,2495131045.00,1909809064.00
sh.600196,2018-04-28,2018-03-31,0.027547,0.146499,0.575933,837857516.110000,1.239429,,2495131045.00,1909809064.00
sh.600196,2018-08-28,2018-06-30,0.061327,0.146551,0.582944,1737951812.950000,1.200736,11858999567.210000,2495060895.00,1909809064.00
sh.600196,2018-10-30,2018-09-30,0.077768,0.128927,0.582727,2339036522.080000,1.092204,,2563060895.00,1909809064.00
sh.600196,2019-03-26,2018-12-31,0.101602,0.121191,0.584028,3019882133.680000,1.056519,24698269418.640000,2563060895.00,1910521364.00
sh.600196,2019-04-30,2019-03-31,0.025126,0.126425,0.591234,850839225.100000,1.059058,,2563060895.00,1910521364.00
sh.600196,2019-08-27,2019-06-30,0.053473,0.128389,0.604948,1819628941.740000,1.039281,14066616452.300000,2562898545.00,1910521364.00
sh.600196,2019-10-30,2019-09-30,0.070420,0.115679,0.597851,2455596989.300000,1.044706,,2562898545.00,1910521364.00
sh.600196,2020-03-31,2019-12-31,0.110969,0.130960,0.596174,3743521280.960000,1.296039,28585152033.180000,2562898545.00,2010958045.00
sh.600196,2020-04-30,2020-03-31,0.017864,0.110278,0.551288,648489410.050000,1.243328,,2562898545.00,2010958045.00
sh.600196,2020-08-26,2020-06-30,0.052819,0.136127,0.556901,1909607412.420000,1.373526,14012787900.000000,2562898545.00,2010958045.00
sh.600196,2020-10-30,2020-09-30,0.076309,0.124414,0.558674,2749888795.260000,1.458073,,2562898545.00,2010958045.00
sh.600196,2021-03-30,2020-12-31,0.106348,0.130002,0.556829,3939979772.170000,1.429168,30269000000.000000,2562898545.00,2010958045.00
sh.600196,2021-04-27,2021-03-31,0.022684,0.121480,0.525303,978656638.130000,1.534513,,2562898545.00,2010958045.00
sh.600196,2021-08-24,2021-06-30,0.066324,0.162430,0.521550,2753581965.190000,1.728697,16929000000.000000,2562898545.00,2010958045.00
sh.600196,2021-10-27,2021-09-30,0.093890,0.145478,0.505252,3934942143.220000,1.852811,,2562898545.00,2010958045.00
sh.600196,2022-03-23,2021-12-31,0.124306,0.127866,0.481394,4987438072.290000,1.847623,38960000000.000000,2562898545.00,2010958045.00
sh.600196,2022-04-27,2022-03-31,0.011933,0.062058,0.435453,644285309.190000,1.697530,,2562898545.00,2010958045.00
sh.600196,2022-08-30,2022-06-30,0.039988,0.087316,0.457562,1863325047.770000,1.482786,21288000000.000000,2562898545.00,2010958045.00
sh.600196,2022-10-31,2022-09-30,0.059343,0.088304,0.465110,2791304302.370000,1.357817,,2669655211.00,2010958045.00
sh.600196,2023-03-28,2022-12-31,0.089068,0.089814,0.472836,3947464120.110000,1.396177,43841000000.000000,2672156611.00,2010958045.00
sh.600196,2023-04-29,2023-03-31,0.021939,0.102500,0.512931,1114254110.160000,1.594669,,2672156611.00,2117714711.00
sh.600219,2013-04-27,2013-03-31,0.005412,0.032112,0.121436,109941692.230000,0.305650,,1934154495.00,1934154495.00
sh.600219,2013-08-26,2013-06-30,0.018651,0.050663,0.131119,366881551.780000,0.318115,7181324766.430000,1934168232.00,1934167644.00
sh.600219,2013-10-26,2013-09-30,0.029354,0.052155,0.131336,583439306.380000,0.297894,,1934168232.00,1934168232.00
sh.600219,2014-03-20,2013-12-31,0.046602,0.062377,0.150943,905990590.430000,0.410319,14371224459.010000,1934169114.00,1934169114.00
sh.600219,2014-04-29,2014-03-31,0.005135,0.028756,0.108701,96958557.870000,0.409416,,1934169114.00,1934169114.00
sh.600219,2014-08-28,2014-06-30,0.018654,0.052056,0.130246,350091457.410000,0.415554,6583630844.070000,1934170731.00,1934170731.00
sh.600219,2014-10-30,2014-09-30,0.032472,0.060811,0.140352,628379637.960000,0.447173,,1934173737.00,1934173737.00
sh.600219,2015-03-28,2014-12-31,0.051533,0.070783,0.147708,994932162.640000,0.464688,13856612250.600000,1964687488.00,1964687488.00
sh.600219,2015-04-30,2015-03-31,0.004881,0.036925,0.121603,115828327.390000,0.326388,,2835184361.00,2835184361.00
sh.600219,2015-08-29,2015-06-30,0.014375,0.050800,0.131835,342366949.180000,0.313179,6692142021.340000,2835184361.00,2835184361.00
sh.600219,2015-10-29,2015-09-30,0.025910,0.059356,0.145497,616531998.540000,0.313053,,2835184361.00,2835184361.00
sh.600219,2016-04-05,2015-12-31,0.026788,0.049071,0.129339,670796088.890000,0.197618,13583105557.590000,2835184361.00,2835184361.00
sh.600219,2016-04-27,2016-03-31,0.003078,0.034092,0.132174,95612368.340000,0.187569,,2835184361.00,2835184361.00
sh.600219,2016-08-26,2016-06-30,0.010289,0.045923,0.133871,284252151.880000,0.178963,6137472214.040000,2835184361.00,2835184361.00
sh.600219,2016-10-27,2016-09-30,0.019376,0.052285,0.134898,518425936.050000,0.067777,,7087960902.00,7087960902.00
sh.600219,2017-04-20,2016-12-31,0.047408,0.101630,0.226559,1344348332.860000,0.141900,13117093461.430000,9251102895.00,7087960902.00
sh.600219,2017-04-28,2017-03-31,0.009006,0.085266,0.202653,295688366.230000,0.149459,,9251102895.00,7087960902.00
sh.600219,2017-08-26,2017-06-30,0.023317,0.103586,0.224075,782459873.200000,0.161199,7416711050.020000,9251102895.00,7087960902.00
sh.600219,2017-10-26,2017-09-30,0.041202,0.115468,0.231733,1383201735.590000,0.177139,,9251102895.00,7087960902.00
sh.600219,2018-02-10,2017-12-31,0.050027,0.100794,0.225833,1720334294.940000,0.174180,16613075165.650000,9251102895.00,7087960902.00
sh.600219,2018-04-28,2018-03-31,0.009052,0.073360,0.191545,334853644.500000,0.175358,,9251102895.00,7087960902.00
sh.600219,2018-08-30,2018-06-30,0.024970,0.089827,0.195685,869315256.500000,0.182778,,9251102895.00,7087960902.00
sh.600219,2018-10-31,2018-09-30,0.042066,0.098960,0.206538,1482317791.790000,0.182273,,9251102895.00,7087960902.00
sh.600219,2019-04-17,2018-12-31,0.040522,0.075289,0.173817,1522515165.270000,0.120328,19740459377.890000,11950481520.00,9787339527.00
sh.600219,2019-04-27,2019-03-31,0.006615,0.056161,0.166730,275726343.120000,0.116670,,11950481520.00,9787339527.00
sh.600219,2019-08-27,2019-06-30,0.020027,0.077875,0.173715,821245057.370000,0.115846,,11950481520.00,9787339527.00
sh.600219,2019-10-29,2019-09-30,0.032717,0.083648,0.181055,1365725155.710000,0.109180,,11950481520.00,9787339527.00
sh.600219,2020-04-11,2019-12-31,0.041857,0.080723,0.215058,1736280868.260000,0.135787,21065302703.970000,11950481520.00,9787339527.00
sh.600219,2020-04-29,2020-03-31,0.007461,0.064763,0.200609,320314850.620000,0.139111,,11950481520.00,9787339527.00
sh.600219,2020-08-25,2020-06-30,0.021504,0.090660,0.195567,924480723.030000,0.142578,,11950481520.00,11950481520.00
sh.600219,2020-10-27,2020-09-30,0.035675,0.097988,0.212093,1529000003.220000,0.148422,,11950481520.00,11950481520.00
sh.600219,2021-04-16,2020-12-31,0.051433,0.099605,0.237174,2221098709.190000,0.171495,21786518471.100000,11950481520.00,11950481520.00
sh.600219,2021-04-27,2021-03-31,0.013178,0.098878,0.237514,567191947.370000,0.191823,,11950481520.00,11950481520.00
sh.600219,2021-08-27,2021-06-30,0.036926,0.124682,0.258567,1563530919.280000,0.226572,,11950481520.00,11950481520.00
sh.600219,2021-10-27,2021-09-30,0.060809,0.128443,0.258550,2618263026.830000,0.263988,,11950481520.00,11950481520.00
sh.600219,2022-03-31,2021-12-31,0.081940,0.129486,0.246313,3719485259.140000,0.285413,27963978521.530000,11950481520.00,11950481520.00
sh.600219,2022-04-28,2022-03-31,0.016723,0.092643,0.202862,820499078.510000,0.300945,,11950481520.00,11950481520.00
sh.600219,2022-08-26,2022-06-30,0.042132,0.115797,0.209270,2073942688.510000,0.312107,17579651303.330000,11950481520.00,11950481520.00
sh.600219,2022-10-27,2022-09-30,0.064765,0.119704,0.201985,3175470876.030000,0.312976,,11950481520.00,11950481520.00
sh.600219,2023-04-29,2022-12-31,0.079926,0.112839,0.209060,3943844876.720000,0.300253,34380266005.210000,11708552848.00,11708552848.00
sh.600219,2023-04-29,2023-03-31,0.011421,0.081564,0.191619,557446522.760000,0.282911,,11708552848.00,11708552848.00
sh.600233,2013-04-24,2013-03-31,0.013499,0.106120,0.270296,17893250.380000,0.454398,,165000000.00,165000000.00
sh.600233,2013-08-17,2013-06-30,0.024177,0.095747,0.288412,32947038.660000,0.448468,341046926.060000,165000000.00,165000000.00
sh.600233,2013-10-26,2013-09-30,0.041863,0.100841,0.278796,58480177.630000,0.405116,,165000000.00,165000000.00
sh.600233,2014-03-25,2013-12-31,0.053822,0.094695,0.266196,76559206.690000,0.328205,803263023.120000,165000000.00,165000000.00
sh.600233,2014-04-26,2014-03-31,0.014808,0.114113,0.267651,19248952.240000,0.338747,,165000000.00,165000000.00
sh.600233,2014-08-22,2014-06-30,0.023018,0.094031,0.253318,32749419.760000,0.325300,344851504.850000,165000000.00,165000000.00
sh.600233,2014-10-30,2014-09-30,0.037212,0.083216,0.211475,52698030.550000,0.306224,,165000000.00,165000000.00
sh.600233,2015-04-10,2014-12-31,0.046784,0.075680,0.214505,69516381.880000,0.292307,907339240.310000,165000000.00,165000000.00
sh.600233,2015-04-30,2015-03-31,0.010351,0.063277,0.201583,15317733.610000,0.265658,,165000000.00,165000000.00
sh.600233,2015-08-26,2015-06-30,0.019476,0.068259,0.213343,29836090.420000,0.273092,432380987.090000,165000000.00,165000000.00
