code,pubDate,statDate,YOYEquity,YOYAsset,YOYNI,YOYEPSBasic,YOYPNI
sh.600019,2016-10-25,2016-09-30,0.034532,0.128028,1.510297,1.428571,1.483342
sh.600019,2017-04-28,2016-12-31,0.075022,0.144623,13.258437,8.166667,8.493292
sh.600019,2017-04-28,2017-03-31,0.343110,0.409297,1.652926,1.428571,1.428916
sh.600019,2017-08-25,2017-06-30,0.309664,0.338816,0.730338,0.647059,0.649070
sh.600019,2017-10-28,2017-09-30,0.332018,0.298793,1.020096,0.962963,0.955218
sh.600019,2018-04-10,2017-12-31,0.097842,-0.024600,1.184714,1.097561,1.112218
sh.600019,2018-04-28,2018-03-31,0.101368,-0.041835,0.328144,0.352941,0.326025
sh.600019,2018-08-28,2018-06-30,0.088572,-0.013123,0.617598,0.607143,0.622349
sh.600019,2018-10-30,2018-09-30,0.088461,0.009392,0.372359,0.339623,0.349586
sh.600019,2019-04-25,2018-12-31,0.074985,-0.043097,0.140910,0.127907,0.124924
sh.600019,2019-04-25,2019-03-31,0.057527,-0.036492,-0.467539,-0.478261,-0.457063
sh.600019,2019-08-23,2019-06-30,0.040173,-0.034457,-0.385655,-0.377778,-0.381867
sh.600019,2019-10-26,2019-09-30,0.021673,-0.015141,-0.440193,-0.436620,-0.436456
sh.600019,2020-04-29,2019-12-31,0.006483,0.011264,-0.415516,-0.416667,-0.420795
sh.600019,2020-04-29,2020-03-31,0.002121,0.015257,-0.400709,-0.416667,-0.436336
sh.600019,2020-08-28,2020-06-30,0.028738,0.039210,-0.369193,-0.357143,-0.368648
sh.600019,2020-10-30,2020-09-30,0.032055,0.034088,-0.130108,-0.125000,-0.128629
sh.600019,2021-04-27,2020-12-31,0.034794,0.029738,0.008162,0.017857,0.009055
sh.600019,2021-04-27,2021-03-31,0.057148,0.075259,2.400445,2.428571,2.478466
sh.600019,2021-08-28,2021-06-30,0.082247,0.076762,2.731565,2.777778,2.767397
sh.600019,2021-10-30,2021-09-30,0.052161,0.127583,1.754694,1.800000,1.745311
sh.600019,2022-04-29,2021-12-31,0.033883,0.063212,0.882485,0.877193,0.861468
sh.600019,2022-04-29,2022-03-31,0.026708,0.064030,-0.280032,-0.291667,-0.304086
sh.600019,2022-08-31,2022-06-30,0.013855,0.071916,-0.462174,-0.485294,-0.483623
sh.600019,2022-10-26,2022-09-30,0.032094,-0.005834,-0.544041,-0.571429,-0.561664
sh.600019,2023-04-28,2022-12-31,0.019322,0.046928,-0.469707,-0.485981,-0.484307
sh.600019,2023-04-28,2023-03-31,0.009137,-0.005788,-0.499958,-0.529412,-0.505648
sh.600025,2018-04-26,2017-12-31,0.171275,0.036479,2.235825,3.666667,3.307479
sh.600025,2018-04-26,2018-03-31,0.152900,0.003130,-0.535396,-0.600000,-0.576858
sh.600025,2018-08-30,2018-06-30,0.123122,0.012243,-0.376151,-0.444444,-0.428894
sh.600025,2018-10-30,2018-09-30,0.161228,0.011059,0.383583,0.200000,0.390862
sh.600025,2019-04-26,2018-12-31,0.122701,0.002292,1.551885,1.285714,1.650953
sh.600025,2019-04-26,2019-03-31,0.133631,0.027425,1.101231,1.000000,1.373389
sh.600025,2019-08-23,2019-06-30,0.128835,0.005391,1.818175,2.200000,2.247698
sh.600025,2019-10-29,2019-09-30,0.237646,-0.010808,1.082923,1.250000,1.167087
sh.600025,2020-04-25,2019-12-31,0.242815,-0.005381,-0.018813,-0.037500,-0.044490
sh.600025,2020-04-25,2020-03-31,0.218427,-0.025616,-0.985344,,-1.066810
sh.600025,2020-08-27,2020-06-30,0.205946,-0.019544,-0.485444,-0.500000,-0.507191
sh.600025,2020-10-29,2020-09-30,0.216447,-0.006137,-0.105237,-0.111111,-0.106471
sh.600025,2021-04-23,2020-12-31,0.120218,-0.016884,-0.110040,-0.129032,-0.128049
sh.600025,2021-04-23,2021-03-31,0.131057,-0.012342,52.542265,11.000000,12.188110
sh.600025,2021-08-28,2021-06-30,0.142574,-0.024147,0.847588,0.875000,0.941086
sh.600025,2021-10-28,2021-09-30,0.031351,-0.032004,0.105156,0.125000,0.118453
sh.600025,2022-04-23,2021-12-31,0.044608,-0.024162,0.188788,0.185185,0.207454
sh.600025,2022-04-23,2022-03-31,0.046481,-0.009653,0.177690,0.333333,0.233972
sh.600025,2022-08-27,2022-06-30,0.062069,0.008990,0.447557,0.400000,0.426353
sh.600025,2022-10-28,2022-09-30,0.058668,0.003892,0.236028,0.222222,0.226774
sh.600025,2023-04-22,2022-12-31,0.052518,0.013850,0.158496,0.093750,0.165088
sh.600025,2023-04-22,2023-03-31,0.053594,0.017697,0.152792,0.000000,0.082505
sh.600028,2013-04-26,2013-03-31,0.123332,0.077473,0.193349,0.209459,0.234235
sh.600028,2013-08-26,2013-06-30,0.131867,0.090787,0.262888,0.209524,0.241381
sh.600028,2013-10-30,2013-09-30,0.130642,0.118333,0.254656,0.196237,0.230153
sh.600028,2014-03-24,2013-12-31,0.110976,0.116586,0.074777,0.030249,0.058004
sh.600028,2014-04-29,2014-03-31,0.065159,0.091742,-0.139564,-0.159420,-0.148857
sh.600028,2014-08-23,2014-06-30,0.075438,0.121885,0.037773,0.059055,0.068430
sh.600028,2014-10-31,2014-09-30,0.066832,0.089465,-0.024850,-0.015730,-0.008353
sh.600028,2015-03-23,2014-12-31,0.042320,0.049498,-0.314765,-0.298791,-0.293976
sh.600028,2015-04-30,2015-03-31,0.147446,0.019657,-0.863279,-0.879310,-0.874972
sh.600028,2015-08-27,2015-06-30,0.159750,0.028549,-0.065822,-0.249071,-0.222813
sh.600028,2015-10-30,2015-09-30,0.137538,-0.023078,-0.355465,-0.511416,-0.494850
sh.600028,2016-03-30,2015-12-31,0.136063,-0.005677,-0.113760,-0.344828,-0.320957
sh.600028,2016-04-29,2016-03-31,0.021998,-0.026714,3.558081,2.642857,2.670623
sh.600028,2016-08-29,2016-06-30,0.016816,-0.025661,-0.137707,-0.216749,-0.212872
sh.600028,2016-10-28,2016-09-30,0.025485,0.006219,0.157056,0.126168,0.126405
sh.600028,2017-03-27,2016-12-31,0.051206,0.035474,0.360856,0.434457,0.437874
sh.600028,2017-04-28,2017-03-31,0.061683,0.058117,1.399889,1.686275,1.687076
sh.600028,2017-08-28,2017-06-30,0.037441,0.038331,0.369053,0.408805,0.407377
sh.600028,2017-10-31,2017-09-30,0.034358,0.044940,0.293461,0.315353,0.315676
sh.600028,2018-03-26,2017-12-31,0.021077,0.064657,0.188001,0.101828,0.101323
sh.600028,2018-04-27,2018-03-31,0.023580,0.063296,0.130932,0.131387,0.128480
sh.600028,2018-08-27,2018-06-30,0.003220,0.087235,0.475233,0.535714,0.535509
sh.600028,2018-10-31,2018-09-30,0.008103,0.126031,0.462097,0.561514,0.563078
sh.600028,2019-03-25,2018-12-31,-0.012223,-0.002003,0.142189,0.234597,0.234160
sh.600028,2019-04-30,2019-03-31,-0.008241,0.153204,-0.246758,-0.212903,-0.213479
sh.600028,2019-08-26,2019-06-30,0.004579,0.128325,-0.268858,-0.247093,-0.246683
sh.600028,2019-10-31,2019-09-30,0.004951,0.098376,-0.281278,-0.278788,-0.278409
sh.600028,2020-03-30,2019-12-31,0.028975,0.102218,-0.101720,-0.086372,-0.087147
sh.600028,2020-04-30,2020-03-31,-0.036913,-0.003257,-2.138650,-2.336066,-2.339972
sh.600028,2020-08-31,2020-06-30,-0.044361,-0.001757,-1.570130,-1.729730,-1.730168
sh.600028,2020-10-29,2020-09-30,0.004527,-0.014755,-0.430560,-0.456583,-0.456875
sh.600028,2021-03-29,2020-12-31,0.003376,-0.015044,-0.421521,-0.428571,-0.428591
sh.600028,2021-04-29,2021-03-31,0.073454,-0.002985,2.081190,1.902439,1.902497
sh.600028,2021-08-30,2021-06-30,0.105145,0.017196,3.163820,2.700000,2.702230
sh.600028,2021-10-29,2021-09-30,0.055085,0.048847,1.352780,1.551546,1.549464
sh.600028,2022-03-28,2021-12-31,0.037212,0.086468,1.019859,1.138182,1.140242
sh.600028,2022-04-28,2022-03-31,0.038756,0.117617,0.144364,0.246667,0.244769
sh.600028,2022-08-29,2022-06-30,0.028726,0.111632,0.014651,0.104294,0.104094
sh.600028,2022-10-29,2022-09-30,0.015503,0.086493,-0.137416,-0.056452,-0.056123
sh.600028,2023-03-27,2022-12-31,0.013514,0.031433,-0.109044,-0.068027,-0.068897
sh.600028,2023-04-28,2023-03-31,0.015928,-0.001467,-0.143350,-0.106383,-0.118333
sh.600029,2013-04-26,2013-03-31,0.012190,0.109084,-0.609312,-0.812500,-0.821317
sh.600029,2013-08-27,2013-06-30,0.065301,0.113254,-0.389002,-0.400000,-0.327394
sh.600029,2013-10-31,2013-09-30,0.059044,0.134509,-0.136225,-0.074074,-0.076923
sh.600029,2014-03-29,2013-12-31,0.042731,0.158961,-0.301976,-0.296296,-0.278919
sh.600029,2014-04-29,2014-03-31,0.031526,0.148057,-1.886010,-6.166667,-6.368421
sh.600029,2014-08-30,2014-06-30,0.005746,0.178011,-2.280000,-4.333333,-4.370861
sh.600029,2014-10-31,2014-09-30,0.008932,0.130345,-0.415227,-0.480000,-0.489431
sh.600029,2015-03-31,2014-12-31,0.041448,0.148669,-0.087203,-0.052632,-0.064380
sh.600029,2015-04-23,2015-03-31,0.107029,0.117975,13.947368,7.333333,7.218954
sh.600029,2015-08-29,2015-06-30,0.180796,0.058537,6.334635,4.500000,4.420432
sh.600029,2015-10-31,2015-09-30,0.136819,-0.003247,2.144420,2.615385,2.707006
sh.600029,2016-03-31,2015-12-31,0.089928,-0.018838,1.062035,1.166667,1.172025
sh.600029,2016-04-30,2016-03-31,0.110272,-0.009876,0.366305,0.421053,0.409879
sh.600029,2016-08-30,2016-06-30,0.065768,0.016134,-0.103734,-0.085714,-0.106548
sh.600029,2016-10-29,2016-09-30,0.113897,0.047454,0.304084,0.375000,0.374520
sh.600029,2017-03-31,2016-12-31,0.101809,0.074864,0.171275,0.275000,0.298818
sh.600029,2017-04-29,2017-03-31,0.076041,0.083969,-0.393740,-0.407407,-0.424434
sh.600029,2017-08-30,2017-06-30,0.094264,0.065409,-0.133496,-0.125000,-0.116220
sh.600029,2017-10-31,2017-09-30,0.143070,0.097343,0.089582,0.075758,0.094551
sh.600029,2018-03-27,2017-12-31,0.148355,0.089086,0.160299,0.176471,0.169699
sh.600029,2018-04-28,2018-03-31,0.181607,0.088527,0.555435,0.562500,0.641290
sh.600029,2018-08-29,2018-06-30,0.142692,0.124682,-0.248438,-0.250000,-0.227962
sh.600029,2018-10-31,2018-09-30,0.306100,0.177922,-0.408404,-0.436620,-0.407801
sh.600029,2019-03-30,2018-12-31,0.310703,0.129740,-0.494219,-0.533333,-0.495604
sh.600029,2019-04-30,2019-03-31,0.215392,0.344202,0.007687,-0.120000,0.041274
sh.600029,2019-08-28,2019-06-30,0.222121,0.310115,-0.288150,-0.333333,-0.209172
sh.600029,2019-10-31,2019-09-30,-0.013383,0.209215,-0.059708,-0.175000,-0.023234
sh.600029,2020-03-31,2019-12-31,-0.017538,0.243218,-0.104456,-0.214286,-0.111297
sh.600029,2020-04-30,2020-03-31,-0.090695,0.015290,-3.083911,-2.954545,-2.986410
sh.600029,2020-08-29,2020-06-30,0.133854,0.064397,-6.535047,-5.571429,-5.836686
sh.600029,2020-10-31,2020-09-30,0.103743,0.048087,-2.871250,-2.666667,-2.830064
sh.600029,2021-03-31,2020-12-31,0.085856,0.063490,-4.819063,-4.500000,-5.089777
sh.600029,2021-04-30,2021-03-31,0.118447,0.085817,0.315474,0.395349,0.238693
sh.600029,2021-08-28,2021-06-30,0.051503,0.022904,0.581680,0.531250,0.426474
sh.600029,2021-10-30,2021-09-30,0.021265,0.025592,0.403230,0.309091,0.180088
sh.600029,2022-03-31,2021-12-31,-0.024947,-0.009711,0.068443,0.025974,-0.116307
sh.600029,2022-04-29,2022-03-31,-0.034154,-0.019104,-0.103306,-0.038462,-0.122317
sh.600029,2022-08-31,2022-06-30,-0.251935,-0.017340,-2.022957,-1.266667,-1.450512
sh.600029,2022-10-29,2022-09-30,-0.299210,-0.042560,-2.555882,-1.710526,-1.874162
sh.600029,2023-03-29,2022-12-31,-0.392792,-0.033897,-2.060394,-1.533333,-1.700322
sh.600029,2023-04-29,2023-03-31,-0.379610,-0.034582,0.620181,0.629630,0.577847
sh.600030,2013-04-26,2013-03-31,-0.001777,0.267182,0.162470,0.125000,0.129823
sh.600030,2013-08-30,2013-06-30,0.002636,0.333970,-0.060707,-0.050000,-0.061845
sh.600030,2013-10-31,2013-09-30,0.029640,0.786165,0.276809,0.259259,0.265822
sh.600030,2014-03-28,2013-12-31,0.014150,0.610339,0.232480,0.263158,0.237526
sh.600030,2014-04-30,2014-03-31,0.011095,0.682646,0.421185,0.333333,0.343506
sh.600030,2014-08-29,2014-06-30,0.063432,0.706519,1.052893,0.947368,0.931872
sh.600030,2014-10-31,2014-09-30,0.067612,0.402620,0.812408,0.705882,0.721757
sh.600030,2015-03-24,2014-12-31,0.130122,0.767529,1.234626,1.145833,1.161971
sh.600030,2015-04-30,2015-03-31,0.177734,0.782696,1.759665,1.916667,1.912983
sh.600030,2015-08-25,2015-06-30,0.452032,1.282619,1.940411,2.054054,2.059725
sh.600030,2015-10-30,2015-09-30,0.438738,0.714553,1.430198,1.413793,1.511614
sh.600030,2016-03-24,2015-12-31,0.404033,0.284559,0.716507,0.660194,0.746446
sh.600030,2016-04-30,2016-03-31,0.337157,0.028010,-0.545655,-0.600000,-0.570003
sh.600030,2016-08-25,2016-06-30,0.045497,-0.264920,-0.568810,-0.619469,-0.579630
sh.600030,2016-10-29,2016-09-30,0.045138,-0.149458,-0.490632,-0.528571,-0.503255
sh.600030,2017-03-23,2016-12-31,0.025573,-0.030302,-0.460660,-0.497076,-0.476501
sh.600030,2017-04-29,2017-03-31,0.047383,0.068415,0.358074,0.357143,0.401795
sh.600030,2017-08-26,2017-06-30,0.054931,0.062893,-0.056703,-0.046512,-0.060209
sh.600030,2017-10-31,2017-09-30,0.054228,0.153099,-0.001703,-0.015152,-0.001753
sh.600030,2018-03-23,2017-12-31,0.049778,0.047094,0.090731,0.093023,0.103047
sh.600030,2018-04-28,2018-03-31,0.041767,0.056181,0.150723,0.157895,0.169055
sh.600030,2018-08-24,2018-06-30,0.044163,0.085512,0.123481,0.121951,0.129634
sh.600030,2018-10-31,2018-09-30,0.039140,-0.027901,-0.078635,-0.076923,-0.077259
sh.600030,2019-03-22,2018-12-31,0.022308,0.044052,-0.175416,-0.180851,-0.178721
sh.600030,2019-04-30,2019-03-31,0.040828,0.020722,0.557050,0.590909,0.582899
sh.600030,2019-08-23,2019-06-30,0.039664,0.100562,0.144470,0.152174,0.158211
sh.600030,2019-10-31,2019-09-30,0.047712,0.187682,0.412681,0.450000,0.438524
sh.600030,2020-03-20,2019-12-31,0.055403,0.212192,0.280669,0.311688,0.302316
sh.600030,2020-04-29,2020-03-31,0.123073,0.369782,-0.030699,-0.085714,-0.042763
sh.600030,2020-08-25,2020-06-30,0.128480,0.346988,0.383593,0.320755,0.384797
sh.600030,2020-10-30,2020-09-30,0.122836,0.431479,0.208177,0.137931,0.203246
sh.600030,2021-03-19,2020-12-31,0.124280,0.329964,0.226756,0.148515,0.218644
sh.600030,2021-04-29,2021-03-31,0.048455,0.245365,0.265199,0.250000,0.267270
sh.600030,2021-08-20,2021-06-30,0.064543,0.199069,0.365942,0.342857,0.366587
sh.600030,2021-10-29,2021-09-30,0.134238,0.161119,0.395295,0.373737,0.393682
sh.600030,2022-03-29,2021-12-31,0.151114,0.214350,0.547064,0.525862,0.550069
sh.600030,2022-04-29,2022-03-31,0.313922,0.185869,0.014170,-0.100000,0.012444
sh.600030,2022-08-30,2022-06-30,0.295657,0.200188,-0.078093,-0.191489,-0.082117
sh.600030,2022-10-29,2022-09-30,0.220331,0.101362,-0.059971,-0.183824,-0.061071
sh.600030,2023-03-31,2022-12-31,0.210099,0.023168,-0.076496,-0.159763,-0.077153
sh.600030,2023-04-28,2023-03-31,0.057865,0.057297,0.038987,0.000000,0.035984
sh.600031,2013-04-27,2013-03-31,0.097043,0.098695,-0.427023,-0.432432,-0.439302
sh.600031,2013-08-31,2013-06-30,0.065470,-0.007766,-0.476690,-0.485294,-0.486268
sh.600031,2013-10-31,2013-09-30,0.042467,0.016580,-0.490087,-0.493506,-0.493173
sh.600031,2014-04-30,2013-12-31,0.037721,-0.009209,-0.485108,-0.493333,-0.489352
sh.600031,2014-04-30,2014-03-31,0.002547,-0.024340,-0.492365,-0.476190,-0.473947
sh.600031,2014-08-30,2014-06-30,0.055902,-0.026048,-0.496735,-0.485714,-0.483391
sh.600031,2014-10-31,2014-09-30,0.049995,-0.012142,-0.473521,-0.461538,-0.465176
sh.600031,2015-04-21,2014-12-31,-0.004282,-0.013439,-0.755732,-0.755906,-0.755749
sh.600031,2015-04-22,2015-03-31,-0.054588,-0.074043,-0.949696,-0.962727,-0.961826
sh.600031,2015-08-31,2015-06-30,-0.063996,-0.116709,-0.745218,-0.777778,-0.755518
sh.600031,2015-10-31,2015-09-30,-0.100425,-0.101131,-0.963871,-0.952381,-0.975842
sh.600031,2016-04-29,2015-12-31,-0.046866,-0.028277,-0.817255,-0.806452,-0.804590
sh.600031,2016-04-29,2016-03-31,0.013953,0.011728,2.101862,3.444444,3.385147
sh.600031,2016-08-30,2016-06-30,-0.004280,0.025044,-0.477322,-0.485714,-0.485988
sh.600031,2016-10-31,2016-09-30,0.029960,-0.002661,4.809448,3.300000,3.284802
sh.600031,2017-04-28,2016-12-31,-0.030798,-0.016518,35.190676,37.142857,40.011288
sh.600031,2017-04-28,2017-03-31,-0.005390,-0.033207,7.177583,7.083333,7.270621
sh.600031,2017-08-30,2017-06-30,0.034780,-0.040264,7.151199,7.388889,7.409458
sh.600031,2017-10-31,2017-09-30,0.065863,-0.013022,8.310984,9.260870,9.325614
sh.600031,2018-04-17,2017-12-31,0.122382,-0.053891,12.596451,9.235955,9.283514
sh.600031,2018-04-26,2018-03-31,0.160473,0.049252,0.912444,1.016495,1.011770
sh.600031,2018-08-27,2018-06-30,0.156376,0.130081,1.766888,1.920530,1.920895
sh.600031,2018-10-30,2018-09-30,0.216989,0.176884,1.612646,1.682203,1.708954
sh.600031,2019-04-01,2018-12-31,0.234818,0.266787,1.830376,1.893158,1.923302
sh.600031,2019-04-29,2019-03-31,0.417200,0.311029,1.141441,1.109918,1.147117
sh.600031,2019-08-30,2019-06-30,0.414442,0.292897,0.973524,0.891156,0.991411
sh.600031,2019-10-31,2019-09-30,0.397112,0.264504,0.857074,0.767773,0.875630
sh.600031,2020-04-24,2019-12-31,0.410866,0.227267,0.823506,0.719363,0.832265
sh.600031,2020-04-29,2020-03-31,0.198719,0.167886,-0.334074,-0.369276,-0.318962
sh.600031,2020-08-28,2020-06-30,0.260243,0.339334,0.245481,0.204077,0.254849
sh.600031,2020-10-30,2020-09-30,0.260568,0.360020,0.340966,0.305268,0.346858
sh.600031,2021-03-31,2020-12-31,0.199590,0.272195,0.364860,0.338937,0.362491
sh.600031,2021-04-30,2021-03-31,0.337570,0.447568,1.484292,1.464968,1.461617
sh.600031,2021-08-30,2021-06-30,0.239876,0.241884,0.173024,0.173384,0.171588
sh.600031,2021-10-29,2021-09-30,0.202680,0.139004,0.009597,0.011596,0.009139
sh.600031,2022-04-23,2021-12-31,0.122907,0.095459,-0.223089,-0.223575,-0.220369
sh.600031,2022-04-29,2022-03-31,0.050332,0.029738,-0.709413,-0.713482,-0.712936
sh.600031,2022-08-31,2022-06-30,0.015337,0.037188,-0.734748,-0.738905,-0.738515
sh.600031,2022-10-29,2022-09-30,0.003862,0.129968,-0.710619,-0.714037,-0.713773
sh.600031,2023-04-01,2022-12-31,0.020015,0.145775,-0.642650,-0.646182,-0.644920
sh.600031,2023-04-26,2023-03-31,0.018079,0.092800,-0.048636,-0.052520,-0.049164
sh.600036,2013-04-27,2013-03-31,0.209540,0.185535,0.118193,0.111111,0.118354
sh.600036,2013-08-17,2013-06-30,0.170921,0.146847,0.123775,0.129630,0.123941
sh.600036,2013-10-30,2013-09-30,0.347040,0.235562,0.135288,0.136646,0.135457
sh.600036,2014-03-29,2013-12-31,0.325152,0.178487,0.142914,0.095238,0.143037
sh.600036,2014-04-29,2014-03-31,0.321544,0.253634,0.149716,-0.016667,0.147761
sh.600036,2014-08-30,2014-06-30,0.346576,0.320811,0.161920,-0.008197,0.159415
sh.600036,2014-10-30,2014-09-30,0.174186,0.215494,0.162771,-0.005464,0.159654
sh.600036,2015-03-19,2014-12-31,0.184352,0.178127,0.083240,-0.034783,0.080552
sh.600036,2015-04-29,2015-03-31,0.169340,0.114517,0.156077,0.152542,0.152225
sh.600036,2015-08-26,2015-06-30,0.161361,0.037372,0.086831,0.082645,0.082636
sh.600036,2015-10-30,2015-09-30,0.155829,0.105797,0.062436,0.054945,0.058859
sh.600036,2016-03-31,2015-12-31,0.147587,0.157053,0.035130,0.031532,0.031926
sh.600036,2016-04-29,2016-03-31,0.144349,0.106560,0.064497,0.073529,0.065621
sh.600036,2016-08-19,2016-06-30,0.138830,0.060537,0.065211,0.068702,0.068383
sh.600036,2016-10-29,2016-09-30,0.135972,0.065431,0.072931,0.078125,0.075093
sh.600036,2017-03-25,2016-12-31,0.115142,0.085358,0.075184,0.074236,0.076002
sh.600036,2017-04-28,2017-03-31,0.109442,0.104681,0.090830,0.082192,0.088665
sh.600036,2017-08-19,2017-06-30,0.108944,0.119624,0.117004,0.114286,0.114331
sh.600036,2017-10-28,2017-09-30,0.105002,0.108780,0.130292,0.125604,0.127786
sh.600036,2018-03-24,2017-12-31,0.193513,0.059796,0.132382,0.130081,0.129975
sh.600036,2018-04-28,2018-03-31,0.179519,0.041923,0.130201,0.139241,0.135005
sh.600036,2018-08-25,2018-06-30,0.193950,0.054462,0.136903,0.134615,0.140019
sh.600036,2018-10-31,2018-09-30,0.199986,0.055022,0.141978,0.141631,0.145821
sh.600036,2019-03-23,2018-12-31,0.124754,0.071152,0.144129,0.125899,0.148396
sh.600036,2019-04-30,2019-03-31,0.140886,0.086706,0.122820,0.111111,0.113169
sh.600036,2019-08-24,2019-06-30,0.134150,0.100322,0.133477,0.135593,0.130843
sh.600036,2019-10-31,2019-09-30,0.134673,0.122489,0.150924,0.146617,0.146319
sh.600036,2020-03-21,2019-12-31,0.131792,0.099546,0.155953,0.156550,0.152768
sh.600036,2020-04-30,2020-03-31,0.134238,0.143026,0.096364,0.100000,0.101228
sh.600036,2020-08-29,2020-06-30,0.113833,0.116589,-0.015337,-0.019901,-0.016281
sh.600036,2020-10-31,2020-09-30,0.179203,0.116450,-0.008886,-0.009836,-0.008234
sh.600036,2021-03-20,2020-12-31,0.183950,0.127299,0.048553,0.046961,0.048187
sh.600036,2021-04-24,2021-03-31,0.176122,0.115698,0.153645,0.154545,0.151826
sh.600036,2021-08-14,2021-06-30,0.193422,0.106334,0.231040,0.192893,0.228208
sh.600036,2021-10-23,2021-09-30,0.121798,0.093266,0.224290,0.198676,0.222080
sh.600036,2022-03-19,2021-12-31,0.186522,0.106151,0.233516,0.216359,0.231966
sh.600036,2022-04-23,2022-03-31,0.183268,0.086644,0.125895,0.125984,0.125160
sh.600036,2022-08-20,2022-06-30,0.176396,0.094432,0.135511,0.136170,0.135241
sh.600036,2022-10-29,2022-09-30,0.165552,0.088554,0.144379,0.146409,0.142146
sh.600036,2023-03-25,2022-12-31,0.101029,0.096215,0.152772,0.140998,0.150848
sh.600036,2023-04-27,2023-03-31,0.098034,0.116126,0.080338,0.076923,0.078202
sh.600039,2013-04-26,2013-03-31,2.349194,3.027697,-0.504457,-0.488616,-0.488147
sh.600039,2013-08-31,2013-06-30,0.255669,0.104937,0.089959,0.046522,0.046546
sh.600039,2013-10-31,2013-09-30,0.180291,0.152243,0.017246,0.014423,0.014247
sh.600039,2014-03-28,2013-12-31,0.692958,0.289099,-0.220001,-0.240273,-0.240211
sh.600039,2014-04-30,2014-03-31,0.726330,0.231368,0.187242,-0.169521,0.197966
sh.600039,2014-08-30,2014-06-30,0.793108,0.283204,0.930612,0.463167,1.111304
sh.600039,2014-10-31,2014-09-30,0.734832,0.227464,0.362878,-0.034834,0.392603
sh.600039,2015-04-22,2014-12-31,0.147722,0.178666,0.670993,0.206854,0.741541
sh.600039,2015-04-30,2015-03-31,0.144917,0.250865,-0.018502,0.160494,0.160510
sh.600039,2015-08-29,2015-06-30,0.103700,0.130321,-0.408459,-0.377894,-0.377873
sh.600039,2015-10-31,2015-09-30,0.122823,0.119950,-0.296543,-0.280805,-0.280572
sh.600039,2016-04-15,2015-12-31,0.155819,0.054953,0.104072,0.147735,0.147567
sh.600039,2016-04-30,2016-03-31,0.152144,0.064946,0.723556,0.329787,0.333632
sh.600039,2016-08-31,2016-06-30,0.130547,0.106830,0.243194,0.064458,0.064735
sh.600039,2016-10-29,2016-09-30,0.141561,0.088292,0.342241,0.223650,0.223678
sh.600039,2017-04-15,2016-12-31,0.095381,0.112182,0.067172,-0.012561,-0.012599
sh.600039,2017-04-29,2017-03-31,0.111205,0.086406,-0.129146,-0.174387,-0.174781
sh.600039,2017-08-31,2017-06-30,0.146065,0.096719,-0.048924,0.043734,0.043937
sh.600039,2017-10-31,2017-09-30,0.353673,0.167700,-0.251707,-0.259979,-0.243778
